time,x,y
2017-02-02T17:44:59.821135+00:00,463623,411911
2017-02-02T17:44:59.854855+00:00,461840,410128
2017-02-02T17:44:59.888575+00:00,461840,408345
2017-02-02T17:44:59.922295+00:00,461840,406562
2017-02-02T17:44:59.956015+00:00,463623,404778
2017-02-02T17:44:59.989734+00:00,465406,402995
2017-02-02T17:45:00.023454+00:00,467189,402995
2017-02-02T17:45:00.057174+00:00,468972,402995
2017-02-02T17:45:00.090894+00:00,468972,402995
2017-02-02T17:45:00.124614+00:00,468972,404778
2017-02-02T17:45:00.158334+00:00,468972,404778
2017-02-02T17:45:00.192054+00:00,467189,404778
2017-02-02T17:45:00.225774+00:00,467189,406562
2017-02-02T17:45:00.259494+00:00,467189,406562
2017-02-02T17:45:00.293214+00:00,468972,404778
2017-02-02T17:45:00.326934+00:00,468972,404778
2017-02-02T17:45:00.360654+00:00,468972,404778
2017-02-02T17:45:00.394374+00:00,468972,404778
2017-02-02T17:45:00.428094+00:00,468972,404778
2017-02-02T17:45:00.461814+00:00,468972,404778
2017-02-02T17:45:00.495534+00:00,467189,404778
2017-02-02T17:45:00.529253+00:00,467189,402995
2017-02-02T17:45:00.562973+00:00,465406,401212
2017-02-02T17:45:00.596693+00:00,463623,401212
2017-02-02T17:45:00.630413+00:00,461840,399429
2017-02-02T17:45:00.664133+00:00,461840,399429
2017-02-02T17:45:00.697853+00:00,460057,399429
2017-02-02T17:45:00.731573+00:00,456490,399429
2017-02-02T17:45:00.765293+00:00,452924,401212
2017-02-02T17:45:00.799013+00:00,451141,399429
2017-02-02T17:45:00.832733+00:00,449358,399429
2017-02-02T17:45:00.866453+00:00,445791,397646
2017-02-02T17:45:00.900173+00:00,433309,395863
2017-02-02T17:45:00.933893+00:00,429743,392296
2017-02-02T17:45:00.967613+00:00,429743,392296
2017-02-02T17:45:01.001333+00:00,436875,399429
2017-02-02T17:45:01.035053+00:00,435092,399429
2017-02-02T17:45:01.068773+00:00,431526,397646
2017-02-02T17:45:01.102492+00:00,431526,397646
2017-02-02T17:45:01.136212+00:00,431526,397646
2017-02-02T17:45:01.169932+00:00,436875,401212
2017-02-02T17:45:01.203652+00:00,436875,402995
2017-02-02T17:45:01.237372+00:00,436875,402995
2017-02-02T17:45:01.271092+00:00,435092,402995
2017-02-02T17:45:01.304812+00:00,433309,402995
2017-02-02T17:45:01.338532+00:00,429743,399429
2017-02-02T17:45:01.372252+00:00,415477,385164
2017-02-02T17:45:01.405972+00:00,415477,385164
2017-02-02T17:45:01.439692+00:00,415477,385164
2017-02-02T17:45:01.473412+00:00,424393,390513
2017-02-02T17:45:01.507132+00:00,429743,392296
2017-02-02T17:45:01.540852+00:00,431526,394079
2017-02-02T17:45:01.574572+00:00,433309,395863
2017-02-02T17:45:01.608292+00:00,429743,394079
2017-02-02T17:45:01.642011+00:00,433309,395863
2017-02-02T17:45:01.675731+00:00,438659,399429
2017-02-02T17:45:01.709451+00:00,440442,399429
2017-02-02T17:45:01.743171+00:00,440442,401212
2017-02-02T17:45:01.776891+00:00,438659,402995
2017-02-02T17:45:01.810611+00:00,433309,402995
2017-02-02T17:45:01.844331+00:00,431526,404778
2017-02-02T17:45:01.878051+00:00,427960,408345
2017-02-02T17:45:01.911771+00:00,424393,410128
2017-02-02T17:45:01.945491+00:00,422610,411911
2017-02-02T17:45:01.979211+00:00,419044,415477
2017-02-02T17:45:02.012931+00:00,417261,419044
2017-02-02T17:45:02.046651+00:00,419044,426176
2017-02-02T17:45:02.080371+00:00,419044,431526
2017-02-02T17:45:02.114091+00:00,417261,433309
2017-02-02T17:45:02.147811+00:00,413694,436875
2017-02-02T17:45:02.181530+00:00,413694,438659
2017-02-02T17:45:02.215250+00:00,411911,442225
2017-02-02T17:45:02.248970+00:00,410128,445791
2017-02-02T17:45:02.282690+00:00,408345,449358
2017-02-02T17:45:02.316410+00:00,410128,451141
2017-02-02T17:45:02.350130+00:00,410128,451141
2017-02-02T17:45:02.383850+00:00,410128,451141
2017-02-02T17:45:02.417570+00:00,410128,452924
2017-02-02T17:45:02.451290+00:00,406562,458273
2017-02-02T17:45:02.485010+00:00,406562,460057
2017-02-02T17:45:02.518730+00:00,404778,461840
2017-02-02T17:45:02.552450+00:00,401212,463623
2017-02-02T17:45:02.586170+00:00,397646,467189
2017-02-02T17:45:02.619890+00:00,392296,472539
2017-02-02T17:45:02.653610+00:00,390513,476105
2017-02-02T17:45:02.687330+00:00,388730,479671
2017-02-02T17:45:02.721050+00:00,388730,483238
2017-02-02T17:45:02.754769+00:00,388730,485021
2017-02-02T17:45:02.788489+00:00,386947,488587
2017-02-02T17:45:02.822209+00:00,386947,495720
2017-02-02T17:45:02.855929+00:00,385164,504636
2017-02-02T17:45:02.889649+00:00,381597,515335
2017-02-02T17:45:02.923369+00:00,379814,526034
2017-02-02T17:45:02.957089+00:00,378031,534950
2017-02-02T17:45:02.990809+00:00,378031,547432
2017-02-02T17:45:03.024529+00:00,378031,556348
2017-02-02T17:45:03.058249+00:00,376248,565263
2017-02-02T17:45:03.091969+00:00,374465,575962
2017-02-02T17:45:03.125689+00:00,370898,584878
2017-02-02T17:45:03.159409+00:00,370898,592011
2017-02-02T17:45:03.193129+00:00,369115,595577
2017-02-02T17:45:03.226849+00:00,370898,597360
2017-02-02T17:45:03.260569+00:00,372681,600927
2017-02-02T17:45:03.294288+00:00,372681,602710
2017-02-02T17:45:03.328008+00:00,370898,602710
2017-02-02T17:45:03.361728+00:00,370898,606276
2017-02-02T17:45:03.395448+00:00,369115,608059
2017-02-02T17:45:03.429168+00:00,367332,613409
2017-02-02T17:45:03.462888+00:00,367332,622325
2017-02-02T17:45:03.496608+00:00,369115,625891
2017-02-02T17:45:03.530328+00:00,369115,633024
2017-02-02T17:45:03.564048+00:00,372681,638373
2017-02-02T17:45:03.597768+00:00,374465,647289
2017-02-02T17:45:03.631488+00:00,372681,652639
2017-02-02T17:45:03.665208+00:00,369115,656205
2017-02-02T17:45:03.698928+00:00,365549,663338
2017-02-02T17:45:03.732648+00:00,361982,668687
2017-02-02T17:45:03.766368+00:00,361982,674037
2017-02-02T17:45:03.800088+00:00,365549,677603
2017-02-02T17:45:03.833808+00:00,367332,681169
2017-02-02T17:45:03.867527+00:00,372681,682952
2017-02-02T17:45:03.901247+00:00,374465,684736
2017-02-02T17:45:03.934967+00:00,374465,686519
2017-02-02T17:45:03.968687+00:00,374465,688302
2017-02-02T17:45:04.002407+00:00,370898,690085
2017-02-02T17:45:04.036127+00:00,369115,691868
2017-02-02T17:45:04.069847+00:00,369115,693651
2017-02-02T17:45:04.103567+00:00,369115,695435
2017-02-02T17:45:04.137287+00:00,369115,707917
2017-02-02T17:45:04.171007+00:00,369115,709700
2017-02-02T17:45:04.204727+00:00,369115,711483
2017-02-02T17:45:04.238447+00:00,367332,709700
2017-02-02T17:45:04.272167+00:00,365549,713266
2017-02-02T17:45:04.305887+00:00,367332,713266
2017-02-02T17:45:04.339607+00:00,369115,713266
2017-02-02T17:45:04.373327+00:00,370898,713266
2017-02-02T17:45:04.407046+00:00,372681,715049
2017-02-02T17:45:04.440766+00:00,372681,716833
2017-02-02T17:45:04.474486+00:00,370898,718616
2017-02-02T17:45:04.508206+00:00,369115,720399
2017-02-02T17:45:04.541926+00:00,369115,722182
2017-02-02T17:45:04.575646+00:00,369115,723965
2017-02-02T17:45:04.609366+00:00,370898,723965
2017-02-02T17:45:04.643086+00:00,372681,725748
2017-02-02T17:45:04.676806+00:00,372681,727532
2017-02-02T17:45:04.710526+00:00,372681,729315
2017-02-02T17:45:04.744246+00:00,372681,732881
2017-02-02T17:45:04.777966+00:00,374465,732881
2017-02-02T17:45:04.811686+00:00,376248,734664
2017-02-02T17:45:04.845406+00:00,378031,734664
2017-02-02T17:45:04.879126+00:00,378031,734664
2017-02-02T17:45:04.912846+00:00,378031,736447
2017-02-02T17:45:04.946565+00:00,378031,736447
2017-02-02T17:45:04.980285+00:00,376248,734664
2017-02-02T17:45:05.014005+00:00,376248,732881
2017-02-02T17:45:05.047725+00:00,374465,732881
2017-02-02T17:45:05.081445+00:00,372681,734664
2017-02-02T17:45:05.115165+00:00,369115,732881
2017-02-02T17:45:05.148885+00:00,369115,732881
2017-02-02T17:45:05.182605+00:00,369115,732881
2017-02-02T17:45:05.216325+00:00,369115,732881
2017-02-02T17:45:05.250045+00:00,369115,732881
2017-02-02T17:45:05.283765+00:00,367332,731098
2017-02-02T17:45:05.317485+00:00,369115,732881
2017-02-02T17:45:05.351205+00:00,369115,734664
2017-02-02T17:45:05.384925+00:00,369115,736447
2017-02-02T17:45:05.418645+00:00,367332,738231
2017-02-02T17:45:05.452365+00:00,365549,738231
2017-02-02T17:45:05.486085+00:00,367332,738231
2017-02-02T17:45:05.519804+00:00,365549,738231
2017-02-02T17:45:05.553524+00:00,367332,736447
2017-02-02T17:45:05.587244+00:00,367332,736447
2017-02-02T17:45:05.620964+00:00,367332,736447
2017-02-02T17:45:05.654684+00:00,367332,734664
2017-02-02T17:45:05.688404+00:00,367332,732881
2017-02-02T17:45:05.722124+00:00,369115,729315
2017-02-02T17:45:05.755844+00:00,370898,729315
2017-02-02T17:45:05.789564+00:00,370898,729315
2017-02-02T17:45:05.823284+00:00,372681,727532
2017-02-02T17:45:05.857004+00:00,372681,727532
2017-02-02T17:45:05.890724+00:00,378031,713266
2017-02-02T17:45:05.924444+00:00,378031,709700
2017-02-02T17:45:05.958164+00:00,378031,707917
2017-02-02T17:45:05.991884+00:00,378031,704350
2017-02-02T17:45:06.025604+00:00,378031,702567
2017-02-02T17:45:06.059323+00:00,376248,700784
2017-02-02T17:45:06.093043+00:00,376248,700784
2017-02-02T17:45:06.126763+00:00,374465,699001
2017-02-02T17:45:06.160483+00:00,374465,699001
2017-02-02T17:45:06.194203+00:00,374465,699001
2017-02-02T17:45:06.227923+00:00,372681,700784
2017-02-02T17:45:06.261643+00:00,372681,699001
2017-02-02T17:45:06.295363+00:00,370898,699001
2017-02-02T17:45:06.329083+00:00,370898,700784
2017-02-02T17:45:06.362803+00:00,372681,700784
2017-02-02T17:45:06.396523+00:00,372681,702567
2017-02-02T17:45:06.430243+00:00,374465,702567
2017-02-02T17:45:06.463963+00:00,378031,700784
2017-02-02T17:45:06.497683+00:00,378031,699001
2017-02-02T17:45:06.531403+00:00,379814,697218
2017-02-02T17:45:06.565123+00:00,381597,695435
2017-02-02T17:45:06.598843+00:00,385164,691868
2017-02-02T17:45:06.632562+00:00,392296,686519
2017-02-02T17:45:06.666282+00:00,394079,684736
2017-02-02T17:45:06.700002+00:00,397646,684736
2017-02-02T17:45:06.733722+00:00,401212,681169
2017-02-02T17:45:06.767442+00:00,402995,681169
2017-02-02T17:45:06.801162+00:00,402995,681169
2017-02-02T17:45:06.834882+00:00,402995,681169
2017-02-02T17:45:06.868602+00:00,402995,681169
2017-02-02T17:45:06.902322+00:00,401212,682952
2017-02-02T17:45:06.936042+00:00,399429,682952
2017-02-02T17:45:06.969762+00:00,399429,684736
2017-02-02T17:45:07.003482+00:00,397646,684736
2017-02-02T17:45:07.037202+00:00,399429,682952
2017-02-02T17:45:07.070922+00:00,401212,681169
2017-02-02T17:45:07.104642+00:00,401212,681169
2017-02-02T17:45:07.138362+00:00,401212,681169
2017-02-02T17:45:07.172081+00:00,401212,681169
2017-02-02T17:45:07.205801+00:00,402995,681169
2017-02-02T17:45:07.239521+00:00,402995,679386
2017-02-02T17:45:07.273241+00:00,402995,679386
2017-02-02T17:45:07.306961+00:00,401212,679386
2017-02-02T17:45:07.340681+00:00,401212,677603
2017-02-02T17:45:07.374401+00:00,401212,679386
2017-02-02T17:45:07.408121+00:00,399429,682952
2017-02-02T17:45:07.441841+00:00,397646,682952
2017-02-02T17:45:07.475561+00:00,397646,684736
2017-02-02T17:45:07.509281+00:00,395863,686519
2017-02-02T17:45:07.543001+00:00,394079,686519
2017-02-02T17:45:07.576721+00:00,390513,686519
2017-02-02T17:45:07.610441+00:00,388730,684736
2017-02-02T17:45:07.644161+00:00,386947,684736
2017-02-02T17:45:07.677881+00:00,386947,684736
2017-02-02T17:45:07.711600+00:00,386947,684736
2017-02-02T17:45:07.745320+00:00,386947,684736
2017-02-02T17:45:07.779040+00:00,386947,684736
2017-02-02T17:45:07.812760+00:00,386947,684736
2017-02-02T17:45:07.846480+00:00,386947,686519
2017-02-02T17:45:07.880200+00:00,388730,684736
2017-02-02T17:45:07.913920+00:00,392296,686519
2017-02-02T17:45:07.947640+00:00,395863,686519
2017-02-02T17:45:07.981360+00:00,401212,690085
2017-02-02T17:45:08.015080+00:00,404778,691868
2017-02-02T17:45:08.048800+00:00,406562,691868
2017-02-02T17:45:08.082520+00:00,406562,691868
2017-02-02T17:45:08.116240+00:00,408345,691868
2017-02-02T17:45:08.149960+00:00,408345,691868
2017-02-02T17:45:08.183680+00:00,410128,693651
2017-02-02T17:45:08.217400+00:00,413694,695435
2017-02-02T17:45:08.251120+00:00,415477,695435
2017-02-02T17:45:08.284839+00:00,419044,697218
2017-02-02T17:45:08.318559+00:00,420827,695435
2017-02-02T17:45:08.352279+00:00,424393,697218
2017-02-02T17:45:08.385999+00:00,426176,695435
2017-02-02T17:45:08.419719+00:00,427960,693651
2017-02-02T17:45:08.453439+00:00,431526,693651
2017-02-02T17:45:08.487159+00:00,435092,693651
2017-02-02T17:45:08.520879+00:00,440442,695435
2017-02-02T17:45:08.554599+00:00,445791,697218
2017-02-02T17:45:08.588319+00:00,452924,700784
2017-02-02T17:45:08.622039+00:00,456490,699001
2017-02-02T17:45:08.655759+00:00,461840,699001
2017-02-02T17:45:08.689479+00:00,468972,697218
2017-02-02T17:45:08.723199+00:00,474322,693651
2017-02-02T17:45:08.756919+00:00,474322,691868
2017-02-02T17:45:08.790639+00:00,476105,693651
2017-02-02T17:45:08.824358+00:00,479671,695435
2017-02-02T17:45:08.858078+00:00,476105,695435
2017-02-02T17:45:08.891798+00:00,474322,695435
2017-02-02T17:45:08.925518+00:00,474322,695435
2017-02-02T17:45:08.959238+00:00,470756,693651
2017-02-02T17:45:08.992958+00:00,468972,693651
2017-02-02T17:45:09.026678+00:00,468972,693651
2017-02-02T17:45:09.060398+00:00,467189,693651
2017-02-02T17:45:09.094118+00:00,465406,693651
2017-02-02T17:45:09.127838+00:00,463623,693651
2017-02-02T17:45:09.161558+00:00,465406,693651
2017-02-02T17:45:09.195278+00:00,468972,693651
2017-02-02T17:45:09.228998+00:00,470756,693651
2017-02-02T17:45:09.262718+00:00,470756,695435
2017-02-02T17:45:09.296438+00:00,472539,695435
2017-02-02T17:45:09.330158+00:00,472539,697218
2017-02-02T17:45:09.363878+00:00,474322,700784
2017-02-02T17:45:09.397597+00:00,476105,702567
2017-02-02T17:45:09.431317+00:00,479671,706134
2017-02-02T17:45:09.465037+00:00,485021,715049
2017-02-02T17:45:09.498757+00:00,488587,716833
2017-02-02T17:45:09.532477+00:00,488587,716833
2017-02-02T17:45:09.566197+00:00,490370,716833
2017-02-02T17:45:09.599917+00:00,490370,715049
2017-02-02T17:45:09.633637+00:00,486804,715049
2017-02-02T17:45:09.667357+00:00,486804,715049
2017-02-02T17:45:09.701077+00:00,485021,715049
2017-02-02T17:45:09.734797+00:00,481455,715049
2017-02-02T17:45:09.768517+00:00,483238,715049
2017-02-02T17:45:09.802237+00:00,481455,715049
2017-02-02T17:45:09.835957+00:00,481455,715049
2017-02-02T17:45:09.869677+00:00,481455,715049
2017-02-02T17:45:09.903397+00:00,479671,715049
2017-02-02T17:45:09.937116+00:00,479671,715049
2017-02-02T17:45:09.970836+00:00,477888,713266
2017-02-02T17:45:10.004556+00:00,474322,704350
2017-02-02T17:45:10.038276+00:00,474322,704350
2017-02-02T17:45:10.071996+00:00,474322,704350
2017-02-02T17:45:10.105716+00:00,472539,702567
2017-02-02T17:45:10.139436+00:00,472539,702567
2017-02-02T17:45:10.173156+00:00,470756,702567
2017-02-02T17:45:10.206876+00:00,470756,700784
2017-02-02T17:45:10.240596+00:00,470756,699001
2017-02-02T17:45:10.274316+00:00,470756,697218
2017-02-02T17:45:10.308036+00:00,470756,699001
2017-02-02T17:45:10.341756+00:00,468972,697218
2017-02-02T17:45:10.375476+00:00,467189,697218
2017-02-02T17:45:10.409196+00:00,465406,697218
2017-02-02T17:45:10.442916+00:00,463623,697218
2017-02-02T17:45:10.476635+00:00,461840,695435
2017-02-02T17:45:10.510355+00:00,460057,693651
2017-02-02T17:45:10.544075+00:00,460057,693651
2017-02-02T17:45:10.577795+00:00,460057,693651
2017-02-02T17:45:10.611515+00:00,458273,693651
2017-02-02T17:45:10.645235+00:00,458273,693651
2017-02-02T17:45:10.678955+00:00,456490,693651
2017-02-02T17:45:10.712675+00:00,456490,693651
2017-02-02T17:45:10.746395+00:00,456490,693651
2017-02-02T17:45:10.780115+00:00,456490,693651
2017-02-02T17:45:10.813835+00:00,456490,693651
2017-02-02T17:45:10.847555+00:00,458273,693651
2017-02-02T17:45:10.881275+00:00,458273,693651
2017-02-02T17:45:10.914995+00:00,458273,693651
2017-02-02T17:45:10.948715+00:00,458273,693651
2017-02-02T17:45:10.982435+00:00,458273,693651
2017-02-02T17:45:11.016155+00:00,458273,695435
2017-02-02T17:45:11.049874+00:00,460057,695435
2017-02-02T17:45:11.083594+00:00,460057,693651
2017-02-02T17:45:11.117314+00:00,460057,693651
2017-02-02T17:45:11.151034+00:00,460057,693651
2017-02-02T17:45:11.184754+00:00,460057,693651
2017-02-02T17:45:11.218474+00:00,461840,693651
2017-02-02T17:45:11.252194+00:00,461840,693651
2017-02-02T17:45:11.285914+00:00,461840,693651
2017-02-02T17:45:11.319634+00:00,461840,693651
2017-02-02T17:45:11.353354+00:00,461840,695435
2017-02-02T17:45:11.387074+00:00,463623,695435
2017-02-02T17:45:11.420794+00:00,465406,695435
2017-02-02T17:45:11.454514+00:00,465406,695435
2017-02-02T17:45:11.488234+00:00,467189,697218
2017-02-02T17:45:11.521954+00:00,467189,699001
2017-02-02T17:45:11.555674+00:00,468972,700784
2017-02-02T17:45:11.589393+00:00,472539,702567
2017-02-02T17:45:11.623113+00:00,477888,711483
2017-02-02T17:45:11.656833+00:00,479671,713266
2017-02-02T17:45:11.690553+00:00,479671,715049
2017-02-02T17:45:11.724273+00:00,481455,715049
2017-02-02T17:45:11.757993+00:00,481455,715049
2017-02-02T17:45:11.791713+00:00,481455,715049
2017-02-02T17:45:11.825433+00:00,481455,715049
2017-02-02T17:45:11.859153+00:00,479671,713266
2017-02-02T17:45:11.892873+00:00,472539,702567
2017-02-02T17:45:11.926593+00:00,470756,700784
2017-02-02T17:45:11.960313+00:00,470756,700784
2017-02-02T17:45:11.994033+00:00,468972,697218
2017-02-02T17:45:12.027753+00:00,467189,695435
2017-02-02T17:45:12.061473+00:00,465406,693651
2017-02-02T17:45:12.095193+00:00,463623,691868
2017-02-02T17:45:12.128913+00:00,465406,693651
2017-02-02T17:45:12.162632+00:00,463623,691868
2017-02-02T17:45:12.196352+00:00,465406,693651
2017-02-02T17:45:12.230072+00:00,467189,693651
2017-02-02T17:45:12.263792+00:00,468972,693651
2017-02-02T17:45:12.297512+00:00,472539,693651
2017-02-02T17:45:12.331232+00:00,476105,693651
2017-02-02T17:45:12.364952+00:00,483238,695435
2017-02-02T17:45:12.398672+00:00,490370,697218
2017-02-02T17:45:12.432392+00:00,499286,699001
2017-02-02T17:45:12.466112+00:00,509985,700784
2017-02-02T17:45:12.499832+00:00,517118,700784
2017-02-02T17:45:12.533552+00:00,526034,700784
2017-02-02T17:45:12.567272+00:00,531383,699001
2017-02-02T17:45:12.600992+00:00,534950,697218
2017-02-02T17:45:12.634712+00:00,538516,697218
2017-02-02T17:45:12.668432+00:00,542082,697218
2017-02-02T17:45:12.702151+00:00,547432,695435
2017-02-02T17:45:12.735871+00:00,552781,697218
2017-02-02T17:45:12.769591+00:00,559914,697218
2017-02-02T17:45:12.803311+00:00,561697,697218
2017-02-02T17:45:12.837031+00:00,561697,695435
2017-02-02T17:45:12.870751+00:00,559914,693651
2017-02-02T17:45:12.904471+00:00,559914,691868
2017-02-02T17:45:12.938191+00:00,563480,690085
2017-02-02T17:45:12.971911+00:00,568830,688302
2017-02-02T17:45:13.005631+00:00,581312,684736
2017-02-02T17:45:13.039351+00:00,588445,684736
2017-02-02T17:45:13.073071+00:00,595577,682952
2017-02-02T17:45:13.106791+00:00,602710,681169
2017-02-02T17:45:13.140511+00:00,608059,679386
2017-02-02T17:45:13.174231+00:00,609843,677603
2017-02-02T17:45:13.207951+00:00,611626,675820
2017-02-02T17:45:13.241670+00:00,609843,674037
2017-02-02T17:45:13.275390+00:00,609843,672253
2017-02-02T17:45:13.309110+00:00,609843,674037
2017-02-02T17:45:13.342830+00:00,611626,674037
2017-02-02T17:45:13.376550+00:00,615192,672253
2017-02-02T17:45:13.410270+00:00,616975,670470
2017-02-02T17:45:13.443990+00:00,620542,668687
2017-02-02T17:45:13.477710+00:00,625891,666904
2017-02-02T17:45:13.511430+00:00,631241,665121
2017-02-02T17:45:13.545150+00:00,636590,663338
2017-02-02T17:45:13.578870+00:00,641940,661554
2017-02-02T17:45:13.612590+00:00,647289,661554
2017-02-02T17:45:13.646310+00:00,650855,659771
2017-02-02T17:45:13.680030+00:00,656205,657988
2017-02-02T17:45:13.713750+00:00,659771,654422
2017-02-02T17:45:13.747470+00:00,661554,654422
2017-02-02T17:45:13.781190+00:00,665121,652639
2017-02-02T17:45:13.814909+00:00,668687,654422
2017-02-02T17:45:13.848629+00:00,675820,656205
2017-02-02T17:45:13.882349+00:00,682952,657988
2017-02-02T17:45:13.916069+00:00,688302,657988
2017-02-02T17:45:13.949789+00:00,697218,657988
2017-02-02T17:45:13.983509+00:00,704350,657988
2017-02-02T17:45:14.017229+00:00,713266,657988
2017-02-02T17:45:14.050949+00:00,718616,659771
2017-02-02T17:45:14.084669+00:00,722182,659771
2017-02-02T17:45:14.118389+00:00,722182,659771
2017-02-02T17:45:14.152109+00:00,722182,661554
2017-02-02T17:45:14.185829+00:00,722182,663338
2017-02-02T17:45:14.219549+00:00,722182,665121
2017-02-02T17:45:14.253269+00:00,722182,665121
2017-02-02T17:45:14.286989+00:00,720399,663338
2017-02-02T17:45:14.320709+00:00,720399,661554
2017-02-02T17:45:14.354428+00:00,718616,659771
2017-02-02T17:45:14.388148+00:00,716833,659771
2017-02-02T17:45:14.421868+00:00,718616,659771
2017-02-02T17:45:14.455588+00:00,716833,657988
2017-02-02T17:45:14.489308+00:00,716833,659771
2017-02-02T17:45:14.523028+00:00,716833,657988
2017-02-02T17:45:14.556748+00:00,718616,657988
2017-02-02T17:45:14.590468+00:00,716833,656205
2017-02-02T17:45:14.624188+00:00,716833,654422
2017-02-02T17:45:14.657908+00:00,713266,652639
2017-02-02T17:45:14.691628+00:00,711483,652639
2017-02-02T17:45:14.725348+00:00,711483,652639
2017-02-02T17:45:14.759068+00:00,709700,652639
2017-02-02T17:45:14.792788+00:00,709700,650855
2017-02-02T17:45:14.826508+00:00,709700,650855
2017-02-02T17:45:14.860228+00:00,711483,652639
2017-02-02T17:45:14.893947+00:00,711483,652639
2017-02-02T17:45:14.927667+00:00,713266,654422
2017-02-02T17:45:14.961387+00:00,716833,656205
2017-02-02T17:45:14.995107+00:00,718616,659771
2017-02-02T17:45:15.028827+00:00,720399,661554
2017-02-02T17:45:15.062547+00:00,722182,663338
2017-02-02T17:45:15.096267+00:00,723965,665121
2017-02-02T17:45:15.129987+00:00,727532,666904
2017-02-02T17:45:15.163707+00:00,731098,668687
2017-02-02T17:45:15.197427+00:00,734664,670470
2017-02-02T17:45:15.231147+00:00,736447,672253
2017-02-02T17:45:15.264867+00:00,738231,674037
2017-02-02T17:45:15.298587+00:00,740014,677603
2017-02-02T17:45:15.332307+00:00,738231,679386
2017-02-02T17:45:15.366027+00:00,738231,679386
2017-02-02T17:45:15.399747+00:00,740014,691868
2017-02-02T17:45:15.433467+00:00,740014,691868
2017-02-02T17:45:15.467186+00:00,741797,691868
2017-02-02T17:45:15.500906+00:00,743580,691868
2017-02-02T17:45:15.534626+00:00,745363,690085
2017-02-02T17:45:15.568346+00:00,747146,691868
2017-02-02T17:45:15.602066+00:00,747146,690085
2017-02-02T17:45:15.635786+00:00,747146,690085
2017-02-02T17:45:15.669506+00:00,745363,677603
2017-02-02T17:45:15.703226+00:00,745363,679386
2017-02-02T17:45:15.736946+00:00,745363,675820
2017-02-02T17:45:15.770666+00:00,747146,686519
2017-02-02T17:45:15.804386+00:00,748930,690085
2017-02-02T17:45:15.838106+00:00,748930,690085
2017-02-02T17:45:15.871826+00:00,748930,681169
2017-02-02T17:45:15.905546+00:00,748930,681169
2017-02-02T17:45:15.939266+00:00,748930,681169
2017-02-02T17:45:15.972986+00:00,748930,697218
2017-02-02T17:45:16.006705+00:00,748930,697218
2017-02-02T17:45:16.040425+00:00,748930,699001
2017-02-02T17:45:16.074145+00:00,748930,700784
2017-02-02T17:45:16.107865+00:00,750713,700784
2017-02-02T17:45:16.141585+00:00,754279,702567
2017-02-02T17:45:16.175305+00:00,754279,700784
2017-02-02T17:45:16.209025+00:00,754279,700784
2017-02-02T17:45:16.242745+00:00,754279,700784
2017-02-02T17:45:16.276465+00:00,754279,700784
2017-02-02T17:45:16.310185+00:00,754279,700784
2017-02-02T17:45:16.343905+00:00,754279,700784
2017-02-02T17:45:16.377625+00:00,754279,700784
2017-02-02T17:45:16.411345+00:00,754279,700784
2017-02-02T17:45:16.445065+00:00,754279,700784
2017-02-02T17:45:16.478785+00:00,754279,700784
2017-02-02T17:45:16.512505+00:00,754279,700784
2017-02-02T17:45:16.546225+00:00,756062,688302
2017-02-02T17:45:16.579944+00:00,756062,686519
2017-02-02T17:45:16.613664+00:00,759629,686519
2017-02-02T17:45:16.647384+00:00,761412,684736
2017-02-02T17:45:16.681104+00:00,763195,682952
2017-02-02T17:45:16.714824+00:00,763195,682952
2017-02-02T17:45:16.748544+00:00,763195,682952
2017-02-02T17:45:16.782264+00:00,763195,682952
2017-02-02T17:45:16.815984+00:00,764978,681169
2017-02-02T17:45:16.849704+00:00,763195,681169
2017-02-02T17:45:16.883424+00:00,763195,681169
2017-02-02T17:45:16.917144+00:00,763195,677603
2017-02-02T17:45:16.950864+00:00,757845,675820
2017-02-02T17:45:16.984584+00:00,754279,672253
2017-02-02T17:45:17.018304+00:00,750713,670470
2017-02-02T17:45:17.052024+00:00,750713,672253
2017-02-02T17:45:17.085744+00:00,748930,672253
2017-02-02T17:45:17.119463+00:00,747146,672253
2017-02-02T17:45:17.153183+00:00,745363,672253
2017-02-02T17:45:17.186903+00:00,745363,672253
2017-02-02T17:45:17.220623+00:00,745363,672253
2017-02-02T17:45:17.254343+00:00,747146,672253
2017-02-02T17:45:17.288063+00:00,747146,677603
2017-02-02T17:45:17.321783+00:00,745363,682952
2017-02-02T17:45:17.355503+00:00,743580,688302
2017-02-02T17:45:17.389223+00:00,741797,693651
2017-02-02T17:45:17.422943+00:00,740014,695435
2017-02-02T17:45:17.456663+00:00,741797,702567
2017-02-02T17:45:17.490383+00:00,745363,723965
2017-02-02T17:45:17.524103+00:00,747146,729315
2017-02-02T17:45:17.557823+00:00,748930,729315
2017-02-02T17:45:17.591543+00:00,750713,731098
2017-02-02T17:45:17.625263+00:00,748930,731098
2017-02-02T17:45:17.658982+00:00,747146,731098
2017-02-02T17:45:17.692702+00:00,747146,729315
2017-02-02T17:45:17.726422+00:00,747146,729315
2017-02-02T17:45:17.760142+00:00,747146,731098
2017-02-02T17:45:17.793862+00:00,747146,731098
2017-02-02T17:45:17.827582+00:00,747146,731098
2017-02-02T17:45:17.861302+00:00,747146,732881
2017-02-02T17:45:17.895022+00:00,747146,732881
2017-02-02T17:45:17.928742+00:00,747146,732881
