date,time,x,y
2/9/17,05:10.353000+00:00,387483,354194
2/9/17,05:10.386387+00:00,387483,354194
2/9/17,05:10.419773+00:00,387483,355525
2/9/17,05:10.453159+00:00,387483,355525
2/9/17,05:10.486546+00:00,387483,355525
2/9/17,05:10.519932+00:00,386151,356857
2/9/17,05:10.553318+00:00,387483,355525
2/9/17,05:10.586705+00:00,388814,352862
2/9/17,05:10.620091+00:00,390146,351531
2/9/17,05:10.653477+00:00,390146,350199
2/9/17,05:10.686864+00:00,392809,343541
2/9/17,05:10.720250+00:00,394141,340878
2/9/17,05:10.753636+00:00,395472,338215
2/9/17,05:10.787023+00:00,395472,336884
2/9/17,05:10.820409+00:00,395472,338215
2/9/17,05:10.853795+00:00,395472,338215
2/9/17,05:10.887182+00:00,394141,339547
2/9/17,05:10.920568+00:00,392809,342210
2/9/17,05:10.953954+00:00,392809,339547
2/9/17,05:10.987341+00:00,392809,339547
2/9/17,05:11.020727+00:00,398135,334221
2/9/17,05:11.054113+00:00,399467,331557
2/9/17,05:11.087500+00:00,399467,331557
2/9/17,05:11.120886+00:00,399467,331557
2/9/17,05:11.154272+00:00,399467,330226
2/9/17,05:11.187659+00:00,399467,330226
2/9/17,05:11.221045+00:00,399467,330226
2/9/17,05:11.254431+00:00,399467,330226
2/9/17,05:11.287818+00:00,400798,328894
2/9/17,05:11.321204+00:00,400798,328894
2/9/17,05:11.354590+00:00,400798,327563
2/9/17,05:11.387977+00:00,400798,327563
2/9/17,05:11.421363+00:00,400798,326231
2/9/17,05:11.454749+00:00,400798,327563
2/9/17,05:11.488136+00:00,400798,326231
2/9/17,05:11.521522+00:00,400798,326231
2/9/17,05:11.554908+00:00,400798,326231
2/9/17,05:11.588295+00:00,400798,326231
2/9/17,05:11.621681+00:00,400798,326231
2/9/17,05:11.655067+00:00,400798,324900
2/9/17,05:11.688454+00:00,400798,326231
2/9/17,05:11.721840+00:00,400798,326231
2/9/17,05:11.755226+00:00,399467,326231
2/9/17,05:11.788613+00:00,398135,327563
2/9/17,05:11.821999+00:00,398135,327563
2/9/17,05:11.855385+00:00,398135,327563
2/9/17,05:11.888772+00:00,396804,328894
2/9/17,05:11.922158+00:00,395472,328894
2/9/17,05:11.955544+00:00,394141,328894
2/9/17,05:11.988931+00:00,392809,328894
2/9/17,05:12.022317+00:00,390146,330226
2/9/17,05:12.055703+00:00,388814,330226
2/9/17,05:12.089090+00:00,388814,330226
2/9/17,05:12.122476+00:00,387483,330226
2/9/17,05:12.155862+00:00,387483,330226
2/9/17,05:12.189249+00:00,386151,330226
2/9/17,05:12.222635+00:00,384820,330226
2/9/17,05:12.256021+00:00,384820,330226
2/9/17,05:12.289408+00:00,384820,331557
2/9/17,05:12.322794+00:00,383488,331557
2/9/17,05:12.356180+00:00,383488,331557
2/9/17,05:12.389567+00:00,383488,332889
2/9/17,05:12.422953+00:00,383488,332889
2/9/17,05:12.456339+00:00,383488,334221
2/9/17,05:12.489726+00:00,383488,334221
2/9/17,05:12.523112+00:00,383488,334221
2/9/17,05:12.556498+00:00,383488,335552
2/9/17,05:12.589885+00:00,383488,335552
2/9/17,05:12.623271+00:00,383488,338215
2/9/17,05:12.656657+00:00,382157,338215
2/9/17,05:12.690044+00:00,382157,339547
2/9/17,05:12.723430+00:00,382157,340878
2/9/17,05:12.756816+00:00,382157,340878
2/9/17,05:12.790203+00:00,382157,340878
2/9/17,05:12.823589+00:00,380825,342210
2/9/17,05:12.856975+00:00,379494,343541
2/9/17,05:12.890362+00:00,378162,346205
2/9/17,05:12.923748+00:00,378162,348868
2/9/17,05:12.957134+00:00,376830,351531
2/9/17,05:12.990521+00:00,375499,352862
2/9/17,05:13.023907+00:00,375499,352862
2/9/17,05:13.057293+00:00,375499,354194
2/9/17,05:13.090680+00:00,375499,352862
2/9/17,05:13.124066+00:00,375499,351531
2/9/17,05:13.157452+00:00,375499,348868
2/9/17,05:13.190839+00:00,375499,347536
2/9/17,05:13.224225+00:00,374167,344873
2/9/17,05:13.257611+00:00,374167,343541
2/9/17,05:13.290998+00:00,372836,340878
2/9/17,05:13.324384+00:00,372836,339547
2/9/17,05:13.357770+00:00,371504,339547
2/9/17,05:13.391157+00:00,371504,339547
2/9/17,05:13.424543+00:00,371504,339547
2/9/17,05:13.457929+00:00,371504,338215
2/9/17,05:13.491316+00:00,371504,336884
2/9/17,05:13.524702+00:00,371504,336884
2/9/17,05:13.558088+00:00,371504,338215
2/9/17,05:13.591475+00:00,372836,340878
2/9/17,05:13.624861+00:00,372836,343541
2/9/17,05:13.658247+00:00,372836,343541
2/9/17,05:13.691634+00:00,372836,343541
2/9/17,05:13.725020+00:00,372836,342210
2/9/17,05:13.758406+00:00,372836,342210
2/9/17,05:13.791793+00:00,372836,342210
2/9/17,05:13.825179+00:00,372836,340878
2/9/17,05:13.858565+00:00,372836,340878
2/9/17,05:13.891952+00:00,372836,342210
2/9/17,05:13.925338+00:00,372836,342210
2/9/17,05:13.958724+00:00,372836,342210
2/9/17,05:13.992111+00:00,372836,342210
2/9/17,05:14.025497+00:00,372836,342210
2/9/17,05:14.058883+00:00,372836,342210
2/9/17,05:14.092270+00:00,372836,342210
2/9/17,05:14.125656+00:00,372836,343541
2/9/17,05:14.159042+00:00,372836,343541
2/9/17,05:14.192429+00:00,372836,342210
2/9/17,05:14.225815+00:00,372836,342210
2/9/17,05:14.259201+00:00,372836,342210
2/9/17,05:14.292588+00:00,372836,340878
2/9/17,05:14.325974+00:00,371504,340878
2/9/17,05:14.359360+00:00,371504,340878
2/9/17,05:14.392747+00:00,371504,340878
2/9/17,05:14.426133+00:00,371504,340878
2/9/17,05:14.459519+00:00,371504,340878
2/9/17,05:14.492906+00:00,371504,340878
2/9/17,05:14.526292+00:00,371504,340878
2/9/17,05:14.559678+00:00,372836,340878
2/9/17,05:14.593065+00:00,371504,340878
2/9/17,05:14.626451+00:00,372836,340878
2/9/17,05:14.659837+00:00,372836,340878
2/9/17,05:14.693224+00:00,372836,340878
2/9/17,05:14.726610+00:00,372836,340878
2/9/17,05:14.759996+00:00,372836,340878
2/9/17,05:14.793383+00:00,372836,340878
2/9/17,05:14.826769+00:00,371504,339547
2/9/17,05:14.860155+00:00,371504,340878
2/9/17,05:14.893542+00:00,371504,339547
2/9/17,05:14.926928+00:00,371504,339547
2/9/17,05:14.960314+00:00,371504,339547
2/9/17,05:14.993701+00:00,371504,338215
2/9/17,05:15.027087+00:00,370173,336884
2/9/17,05:15.060473+00:00,370173,336884
2/9/17,05:15.093860+00:00,370173,335552
2/9/17,05:15.127246+00:00,370173,335552
2/9/17,05:15.160632+00:00,370173,334221
2/9/17,05:15.194019+00:00,368841,334221
2/9/17,05:15.227405+00:00,368841,334221
2/9/17,05:15.260791+00:00,368841,334221
2/9/17,05:15.294178+00:00,368841,332889
2/9/17,05:15.327564+00:00,368841,332889
2/9/17,05:15.360950+00:00,367509,332889
2/9/17,05:15.394337+00:00,367509,332889
2/9/17,05:15.427723+00:00,366178,332889
2/9/17,05:15.461109+00:00,366178,332889
2/9/17,05:15.494496+00:00,364846,331557
2/9/17,05:15.527882+00:00,364846,330226
2/9/17,05:15.561268+00:00,363515,328894
2/9/17,05:15.594655+00:00,363515,328894
2/9/17,05:15.628041+00:00,362183,327563
2/9/17,05:15.661427+00:00,362183,326231
2/9/17,05:15.694814+00:00,360852,326231
2/9/17,05:15.728200+00:00,360852,324900
2/9/17,05:15.761586+00:00,360852,324900
2/9/17,05:15.794973+00:00,360852,324900
2/9/17,05:15.828359+00:00,359520,323568
2/9/17,05:15.861745+00:00,358189,322237
2/9/17,05:15.895132+00:00,356857,322237
2/9/17,05:15.928518+00:00,355525,320905
2/9/17,05:15.961904+00:00,355525,319573
2/9/17,05:15.995291+00:00,355525,316910
2/9/17,05:16.028677+00:00,354194,316910
2/9/17,05:16.062063+00:00,350199,312916
2/9/17,05:16.095450+00:00,348868,310252
2/9/17,05:16.128836+00:00,347536,308921
2/9/17,05:16.162222+00:00,346205,306258
2/9/17,05:16.195609+00:00,344873,304926
2/9/17,05:16.228995+00:00,340878,302263
2/9/17,05:16.262381+00:00,336884,299600
2/9/17,05:16.295768+00:00,335552,298268
2/9/17,05:16.329154+00:00,332889,295605
2/9/17,05:16.362540+00:00,331557,292942
2/9/17,05:16.395927+00:00,330226,288948
2/9/17,05:16.429313+00:00,328894,284953
2/9/17,05:16.462699+00:00,327563,282290
2/9/17,05:16.496086+00:00,324900,280958
2/9/17,05:16.529472+00:00,322237,278295
2/9/17,05:16.562858+00:00,319573,276964
2/9/17,05:16.596245+00:00,318242,274300
2/9/17,05:16.629631+00:00,314247,271637
2/9/17,05:16.663017+00:00,310252,267643
2/9/17,05:16.696404+00:00,307589,266311
2/9/17,05:16.729790+00:00,304926,264980
2/9/17,05:16.763176+00:00,303595,262316
2/9/17,05:16.796563+00:00,300932,260985
2/9/17,05:16.829949+00:00,299600,260985
2/9/17,05:16.863335+00:00,299600,259653
2/9/17,05:16.896722+00:00,298268,259653
2/9/17,05:16.930108+00:00,296937,258322
2/9/17,05:16.963494+00:00,295605,256990
2/9/17,05:16.996881+00:00,295605,256990
2/9/17,05:17.030267+00:00,295605,256990
2/9/17,05:17.063653+00:00,295605,256990
2/9/17,05:17.097040+00:00,296937,256990
2/9/17,05:17.130426+00:00,296937,258322
2/9/17,05:17.163812+00:00,296937,258322
2/9/17,05:17.197199+00:00,298268,258322
2/9/17,05:17.230585+00:00,298268,258322
2/9/17,05:17.263971+00:00,299600,259653
2/9/17,05:17.297358+00:00,298268,259653
2/9/17,05:17.330744+00:00,298268,259653
2/9/17,05:17.364130+00:00,298268,259653
2/9/17,05:17.397517+00:00,298268,258322
2/9/17,05:17.430903+00:00,298268,258322
2/9/17,05:17.464289+00:00,296937,258322
2/9/17,05:17.497676+00:00,296937,258322
2/9/17,05:17.531062+00:00,296937,258322
2/9/17,05:17.564448+00:00,298268,259653
2/9/17,05:17.597835+00:00,299600,259653
2/9/17,05:17.631221+00:00,299600,259653
2/9/17,05:17.664607+00:00,298268,258322
2/9/17,05:17.697994+00:00,298268,258322
2/9/17,05:17.731380+00:00,298268,256990
2/9/17,05:17.764766+00:00,296937,256990
2/9/17,05:17.798153+00:00,296937,255659
2/9/17,05:17.831539+00:00,296937,255659
2/9/17,05:17.864925+00:00,296937,254327
2/9/17,05:17.898312+00:00,296937,252996
2/9/17,05:17.931698+00:00,295605,252996
2/9/17,05:17.965084+00:00,294274,250332
2/9/17,05:17.998471+00:00,292942,250332
2/9/17,05:18.031857+00:00,292942,250332
2/9/17,05:18.065243+00:00,292942,250332
2/9/17,05:18.098630+00:00,292942,249001
2/9/17,05:18.132016+00:00,292942,249001
2/9/17,05:18.165402+00:00,291611,247669
2/9/17,05:18.198789+00:00,288948,245006
2/9/17,05:18.232175+00:00,286284,243675
2/9/17,05:18.265561+00:00,282290,241011
2/9/17,05:18.298948+00:00,279627,238348
2/9/17,05:18.332334+00:00,278295,235685
2/9/17,05:18.365720+00:00,276964,234354
2/9/17,05:18.399107+00:00,276964,231691
2/9/17,05:18.432493+00:00,275632,230359
2/9/17,05:18.465879+00:00,274300,229027
2/9/17,05:18.499266+00:00,274300,227696
2/9/17,05:18.532652+00:00,275632,226364
2/9/17,05:18.566038+00:00,275632,226364
2/9/17,05:18.599425+00:00,275632,226364
2/9/17,05:18.632811+00:00,275632,226364
2/9/17,05:18.666197+00:00,275632,226364
2/9/17,05:18.699584+00:00,275632,225033
2/9/17,05:18.732970+00:00,275632,225033
2/9/17,05:18.766356+00:00,272969,225033
2/9/17,05:18.799743+00:00,271637,223701
2/9/17,05:18.833129+00:00,271637,223701
2/9/17,05:18.866515+00:00,271637,221038
2/9/17,05:18.899902+00:00,270306,219707
2/9/17,05:18.933288+00:00,267643,218375
2/9/17,05:18.966674+00:00,266311,217043
2/9/17,05:19.000061+00:00,264980,217043
2/9/17,05:19.033447+00:00,263648,215712
2/9/17,05:19.066833+00:00,262316,214380
2/9/17,05:19.100220+00:00,260985,213049
2/9/17,05:19.133606+00:00,260985,213049
2/9/17,05:19.166992+00:00,259653,211717
2/9/17,05:19.200379+00:00,259653,211717
2/9/17,05:19.233765+00:00,258322,210386
2/9/17,05:19.267151+00:00,258322,210386
2/9/17,05:19.300538+00:00,258322,210386
2/9/17,05:19.333924+00:00,258322,210386
2/9/17,05:19.367310+00:00,258322,210386
2/9/17,05:19.400697+00:00,258322,210386
2/9/17,05:19.434083+00:00,256990,209054
2/9/17,05:19.467469+00:00,256990,210386
2/9/17,05:19.500856+00:00,258322,210386
2/9/17,05:19.534242+00:00,256990,210386
2/9/17,05:19.567628+00:00,256990,210386
2/9/17,05:19.601015+00:00,255659,210386
2/9/17,05:19.634401+00:00,254327,209054
2/9/17,05:19.667787+00:00,252996,206391
2/9/17,05:19.701174+00:00,252996,206391
2/9/17,05:19.734560+00:00,252996,206391
2/9/17,05:19.767946+00:00,252996,206391
2/9/17,05:19.801333+00:00,251664,205059
2/9/17,05:19.834719+00:00,251664,203728
2/9/17,05:19.868105+00:00,251664,202396
2/9/17,05:19.901492+00:00,250332,201065
2/9/17,05:19.934878+00:00,247669,198402
2/9/17,05:19.968264+00:00,247669,197070
2/9/17,05:20.001651+00:00,246338,197070
2/9/17,05:20.035037+00:00,245006,197070
2/9/17,05:20.068423+00:00,245006,197070
2/9/17,05:20.101810+00:00,245006,195739
2/9/17,05:20.135196+00:00,242343,195739
2/9/17,05:20.168582+00:00,241011,194407
2/9/17,05:20.201969+00:00,239680,194407
2/9/17,05:20.235355+00:00,238348,193075
2/9/17,05:20.268741+00:00,238348,191744
2/9/17,05:20.302128+00:00,235685,190412
2/9/17,05:20.335514+00:00,235685,190412
2/9/17,05:20.368900+00:00,235685,190412
2/9/17,05:20.402287+00:00,235685,190412
2/9/17,05:20.435673+00:00,235685,189081
2/9/17,05:20.469059+00:00,234354,189081
2/9/17,05:20.502446+00:00,233022,187749
2/9/17,05:20.535832+00:00,233022,186418
2/9/17,05:20.569218+00:00,233022,186418
2/9/17,05:20.602605+00:00,233022,186418
2/9/17,05:20.635991+00:00,233022,186418
2/9/17,05:20.669377+00:00,231691,185086
2/9/17,05:20.702764+00:00,230359,183754
2/9/17,05:20.736150+00:00,229027,182423
2/9/17,05:20.769536+00:00,226364,179760
2/9/17,05:20.802923+00:00,223701,177097
2/9/17,05:20.836309+00:00,221038,175765
2/9/17,05:20.869695+00:00,218375,174434
2/9/17,05:20.903082+00:00,215712,171770
2/9/17,05:20.936468+00:00,213049,167776
2/9/17,05:20.969854+00:00,209054,163781
2/9/17,05:21.003241+00:00,207723,161118
2/9/17,05:21.036627+00:00,205059,159786
2/9/17,05:21.070013+00:00,205059,159786
2/9/17,05:21.103400+00:00,203728,158455
2/9/17,05:21.136786+00:00,202396,157123
2/9/17,05:21.170172+00:00,201065,155792
2/9/17,05:21.203559+00:00,199733,154460
2/9/17,05:21.236945+00:00,198402,154460
2/9/17,05:21.270331+00:00,198402,153129
2/9/17,05:21.303718+00:00,197070,153129
2/9/17,05:21.337104+00:00,195739,153129
2/9/17,05:21.370490+00:00,194407,151797
2/9/17,05:21.403877+00:00,193075,151797
2/9/17,05:21.437263+00:00,193075,149134
2/9/17,05:21.470649+00:00,193075,147802
2/9/17,05:21.504036+00:00,193075,149134
2/9/17,05:21.537422+00:00,193075,149134
2/9/17,05:21.570808+00:00,193075,150466
2/9/17,05:21.604195+00:00,191744,149134
2/9/17,05:21.637581+00:00,191744,149134
2/9/17,05:21.670967+00:00,191744,149134
2/9/17,05:21.704354+00:00,191744,147802
2/9/17,05:21.737740+00:00,191744,147802
2/9/17,05:21.771126+00:00,191744,147802
2/9/17,05:21.804513+00:00,193075,147802
2/9/17,05:21.837899+00:00,191744,147802
2/9/17,05:21.871285+00:00,191744,146471
2/9/17,05:21.904672+00:00,193075,147802
2/9/17,05:21.938058+00:00,193075,147802
2/9/17,05:21.971444+00:00,193075,147802
2/9/17,05:22.004831+00:00,193075,147802
2/9/17,05:22.038217+00:00,193075,147802
2/9/17,05:22.071603+00:00,193075,147802
2/9/17,05:22.104990+00:00,193075,147802
2/9/17,05:22.138376+00:00,191744,146471
2/9/17,05:22.171762+00:00,191744,146471
2/9/17,05:22.205149+00:00,191744,146471
2/9/17,05:22.238535+00:00,193075,146471
2/9/17,05:22.271921+00:00,193075,146471
2/9/17,05:22.305308+00:00,191744,146471
2/9/17,05:22.338694+00:00,193075,146471
2/9/17,05:22.372080+00:00,191744,146471
2/9/17,05:22.405467+00:00,193075,146471
2/9/17,05:22.438853+00:00,193075,146471
2/9/17,05:22.472239+00:00,193075,146471
2/9/17,05:22.505626+00:00,193075,146471
2/9/17,05:22.539012+00:00,193075,146471
2/9/17,05:22.572398+00:00,193075,147802
2/9/17,05:22.605785+00:00,193075,147802
2/9/17,05:22.639171+00:00,193075,147802
2/9/17,05:22.672557+00:00,193075,147802
2/9/17,05:22.705944+00:00,193075,147802
2/9/17,05:22.739330+00:00,193075,147802
2/9/17,05:22.772716+00:00,193075,147802
2/9/17,05:22.806103+00:00,193075,147802
2/9/17,05:22.839489+00:00,193075,147802
2/9/17,05:22.872875+00:00,191744,147802
2/9/17,05:22.906262+00:00,191744,147802
2/9/17,05:22.939648+00:00,191744,147802
2/9/17,05:22.973034+00:00,191744,147802
2/9/17,05:23.006421+00:00,191744,147802
2/9/17,05:23.039807+00:00,191744,147802
2/9/17,05:23.073193+00:00,191744,147802
2/9/17,05:23.106579+00:00,191744,149134
2/9/17,05:23.139966+00:00,193075,149134
2/9/17,05:23.173352+00:00,193075,149134
2/9/17,05:23.206738+00:00,193075,149134
2/9/17,05:23.240125+00:00,193075,149134
2/9/17,05:23.273511+00:00,193075,149134
2/9/17,05:23.306897+00:00,193075,149134
2/9/17,05:23.340284+00:00,193075,149134
2/9/17,05:23.373670+00:00,193075,149134
2/9/17,05:23.407056+00:00,193075,149134
2/9/17,05:23.440443+00:00,191744,147802
2/9/17,05:23.473829+00:00,191744,147802
2/9/17,05:23.507215+00:00,190412,147802
2/9/17,05:23.540602+00:00,191744,147802
2/9/17,05:23.573988+00:00,191744,147802
2/9/17,05:23.607374+00:00,191744,147802
2/9/17,05:23.640761+00:00,191744,147802
2/9/17,05:23.674147+00:00,193075,147802
2/9/17,05:23.707533+00:00,193075,147802
2/9/17,05:23.740920+00:00,194407,149134
2/9/17,05:23.774306+00:00,195739,149134
2/9/17,05:23.807692+00:00,195739,149134
2/9/17,05:23.841079+00:00,195739,149134
2/9/17,05:23.874465+00:00,195739,149134
2/9/17,05:23.907851+00:00,197070,149134
2/9/17,05:23.941238+00:00,197070,149134
2/9/17,05:23.974624+00:00,197070,149134
2/9/17,05:24.008010+00:00,197070,149134
2/9/17,05:24.041397+00:00,198402,149134
2/9/17,05:24.074783+00:00,198402,149134
2/9/17,05:24.108169+00:00,199733,149134
2/9/17,05:24.141556+00:00,199733,149134
2/9/17,05:24.174942+00:00,201065,147802
2/9/17,05:24.208328+00:00,201065,147802
2/9/17,05:24.241715+00:00,201065,147802
2/9/17,05:24.275101+00:00,202396,147802
2/9/17,05:24.308487+00:00,202396,149134
2/9/17,05:24.341874+00:00,202396,147802
2/9/17,05:24.375260+00:00,202396,147802
2/9/17,05:24.408646+00:00,202396,147802
2/9/17,05:24.442033+00:00,201065,146471
2/9/17,05:24.475419+00:00,201065,146471
2/9/17,05:24.508805+00:00,199733,145139
2/9/17,05:24.542192+00:00,199733,145139
2/9/17,05:24.575578+00:00,199733,145139
2/9/17,05:24.608964+00:00,199733,146471
2/9/17,05:24.642351+00:00,199733,146471
2/9/17,05:24.675737+00:00,199733,146471
2/9/17,05:24.709123+00:00,199733,146471
2/9/17,05:24.742510+00:00,199733,146471
2/9/17,05:24.775896+00:00,199733,146471
2/9/17,05:24.809282+00:00,199733,146471
2/9/17,05:24.842669+00:00,199733,146471
2/9/17,05:24.876055+00:00,199733,146471
2/9/17,05:24.909441+00:00,201065,147802
2/9/17,05:24.942828+00:00,202396,149134
2/9/17,05:24.976214+00:00,205059,151797
2/9/17,05:25.009600+00:00,205059,151797
2/9/17,05:25.042987+00:00,205059,151797
2/9/17,05:25.076373+00:00,206391,151797
2/9/17,05:25.109759+00:00,209054,153129
2/9/17,05:25.143146+00:00,210386,154460
2/9/17,05:25.176532+00:00,211717,155792
2/9/17,05:25.209918+00:00,213049,157123
2/9/17,05:25.243305+00:00,213049,157123
2/9/17,05:25.276691+00:00,214380,157123
2/9/17,05:25.310077+00:00,214380,157123
2/9/17,05:25.343464+00:00,214380,158455
2/9/17,05:25.376850+00:00,215712,159786
2/9/17,05:25.410236+00:00,215712,161118
2/9/17,05:25.443623+00:00,214380,161118
2/9/17,05:25.477009+00:00,214380,161118
2/9/17,05:25.510395+00:00,214380,162450
2/9/17,05:25.543782+00:00,213049,162450
2/9/17,05:25.577168+00:00,213049,162450
2/9/17,05:25.610554+00:00,213049,161118
2/9/17,05:25.643941+00:00,213049,162450
2/9/17,05:25.677327+00:00,213049,162450
2/9/17,05:25.710713+00:00,213049,161118
2/9/17,05:25.744100+00:00,211717,161118
2/9/17,05:25.777486+00:00,211717,162450
2/9/17,05:25.810872+00:00,211717,161118
2/9/17,05:25.844259+00:00,211717,161118
2/9/17,05:25.877645+00:00,211717,161118
2/9/17,05:25.911031+00:00,211717,161118
2/9/17,05:25.944418+00:00,211717,161118
2/9/17,05:25.977804+00:00,211717,161118
2/9/17,05:26.011190+00:00,211717,161118
2/9/17,05:26.044577+00:00,211717,161118
2/9/17,05:26.077963+00:00,211717,161118
2/9/17,05:26.111349+00:00,211717,161118
2/9/17,05:26.144736+00:00,211717,161118
2/9/17,05:26.178122+00:00,211717,161118
2/9/17,05:26.211508+00:00,211717,161118
2/9/17,05:26.244895+00:00,211717,161118
2/9/17,05:26.278281+00:00,211717,161118
2/9/17,05:26.311667+00:00,211717,161118
2/9/17,05:26.345054+00:00,211717,161118
2/9/17,05:26.378440+00:00,211717,161118
2/9/17,05:26.411826+00:00,211717,161118
2/9/17,05:26.445213+00:00,211717,161118
2/9/17,05:26.478599+00:00,211717,161118
2/9/17,05:26.511985+00:00,211717,161118
2/9/17,05:26.545372+00:00,210386,161118
2/9/17,05:26.578758+00:00,210386,161118
2/9/17,05:26.612144+00:00,210386,159786
2/9/17,05:26.645531+00:00,209054,159786
2/9/17,05:26.678917+00:00,209054,159786
2/9/17,05:26.712303+00:00,209054,158455
2/9/17,05:26.745690+00:00,209054,158455
2/9/17,05:26.779076+00:00,207723,157123
2/9/17,05:26.812462+00:00,207723,157123
2/9/17,05:26.845849+00:00,207723,157123
2/9/17,05:26.879235+00:00,207723,157123
2/9/17,05:26.912621+00:00,207723,157123
2/9/17,05:26.946008+00:00,207723,157123
2/9/17,05:26.979394+00:00,207723,157123
2/9/17,05:27.012780+00:00,207723,158455
2/9/17,05:27.046167+00:00,207723,158455
2/9/17,05:27.079553+00:00,207723,158455
2/9/17,05:27.112939+00:00,207723,155792
2/9/17,05:27.146326+00:00,207723,157123
2/9/17,05:27.179712+00:00,207723,157123
2/9/17,05:27.213098+00:00,207723,157123
2/9/17,05:27.246485+00:00,209054,158455
2/9/17,05:27.279871+00:00,209054,158455
2/9/17,05:27.313257+00:00,209054,159786
2/9/17,05:27.346644+00:00,210386,161118
2/9/17,05:27.380030+00:00,209054,161118
2/9/17,05:27.413416+00:00,209054,162450
2/9/17,05:27.446803+00:00,209054,162450
2/9/17,05:27.480189+00:00,209054,163781
2/9/17,05:27.513575+00:00,210386,165113
2/9/17,05:27.546962+00:00,210386,166444
2/9/17,05:27.580348+00:00,210386,167776
2/9/17,05:27.613734+00:00,210386,167776
2/9/17,05:27.647121+00:00,209054,166444
2/9/17,05:27.680507+00:00,209054,166444
2/9/17,05:27.713893+00:00,207723,166444
2/9/17,05:27.747280+00:00,207723,166444
2/9/17,05:27.780666+00:00,207723,165113
2/9/17,05:27.814052+00:00,206391,165113
2/9/17,05:27.847439+00:00,206391,165113
2/9/17,05:27.880825+00:00,206391,163781
2/9/17,05:27.914211+00:00,206391,163781
2/9/17,05:27.947598+00:00,205059,163781
2/9/17,05:27.980984+00:00,205059,162450
2/9/17,05:28.014370+00:00,205059,162450
2/9/17,05:28.047757+00:00,206391,162450
2/9/17,05:28.081143+00:00,206391,161118
2/9/17,05:28.114529+00:00,206391,162450
2/9/17,05:28.147916+00:00,207723,161118
2/9/17,05:28.181302+00:00,207723,162450
2/9/17,05:28.214688+00:00,209054,163781
2/9/17,05:28.248075+00:00,209054,165113
2/9/17,05:28.281461+00:00,210386,166444
2/9/17,05:28.314847+00:00,210386,166444
2/9/17,05:28.348234+00:00,210386,166444
2/9/17,05:28.381620+00:00,211717,165113
2/9/17,05:28.415006+00:00,211717,165113
2/9/17,05:28.448393+00:00,211717,165113
2/9/17,05:28.481779+00:00,210386,163781
2/9/17,05:28.515165+00:00,210386,163781
2/9/17,05:28.548552+00:00,210386,163781
2/9/17,05:28.581938+00:00,210386,163781
2/9/17,05:28.615324+00:00,209054,163781
2/9/17,05:28.648711+00:00,207723,162450
2/9/17,05:28.682097+00:00,206391,161118
2/9/17,05:28.715483+00:00,205059,159786
2/9/17,05:28.748870+00:00,202396,158455
2/9/17,05:28.782256+00:00,202396,157123
2/9/17,05:28.815642+00:00,202396,157123
2/9/17,05:28.849029+00:00,202396,157123
2/9/17,05:28.882415+00:00,202396,158455
2/9/17,05:28.915801+00:00,202396,158455
2/9/17,05:28.949188+00:00,202396,158455
2/9/17,05:28.982574+00:00,202396,158455
2/9/17,05:29.015960+00:00,202396,158455
2/9/17,05:29.049347+00:00,202396,158455
2/9/17,05:29.082733+00:00,201065,158455
2/9/17,05:29.116119+00:00,202396,158455
2/9/17,05:29.149506+00:00,202396,159786
2/9/17,05:29.182892+00:00,202396,159786
2/9/17,05:29.216278+00:00,202396,159786
2/9/17,05:29.249665+00:00,201065,159786
2/9/17,05:29.283051+00:00,199733,159786
2/9/17,05:29.316437+00:00,199733,158455
2/9/17,05:29.349824+00:00,198402,158455
2/9/17,05:29.383210+00:00,198402,157123
2/9/17,05:29.416596+00:00,197070,158455
2/9/17,05:29.449983+00:00,198402,158455
2/9/17,05:29.483369+00:00,198402,157123
2/9/17,05:29.516755+00:00,198402,157123
2/9/17,05:29.550142+00:00,198402,157123
2/9/17,05:29.583528+00:00,198402,157123
2/9/17,05:29.616914+00:00,198402,157123
2/9/17,05:29.650301+00:00,198402,157123
2/9/17,05:29.683687+00:00,198402,157123
2/9/17,05:29.717073+00:00,198402,157123
2/9/17,05:29.750460+00:00,198402,157123
2/9/17,05:29.783846+00:00,197070,157123
2/9/17,05:29.817232+00:00,197070,157123
2/9/17,05:29.850619+00:00,197070,157123
2/9/17,05:29.884005+00:00,197070,157123
2/9/17,05:29.917391+00:00,197070,157123
2/9/17,05:29.950778+00:00,195739,157123
2/9/17,05:29.984164+00:00,197070,157123
2/9/17,05:30.017550+00:00,197070,158455
2/9/17,05:30.050937+00:00,197070,158455
2/9/17,05:30.084323+00:00,197070,158455
2/9/17,05:30.117709+00:00,197070,157123
2/9/17,05:30.151096+00:00,197070,158455
2/9/17,05:30.184482+00:00,197070,157123
2/9/17,05:30.217868+00:00,197070,157123
2/9/17,05:30.251255+00:00,198402,157123
2/9/17,05:30.284641+00:00,198402,158455
2/9/17,05:30.318027+00:00,197070,158455
2/9/17,05:30.351414+00:00,197070,158455
2/9/17,05:30.384800+00:00,197070,157123
2/9/17,05:30.418186+00:00,197070,158455
2/9/17,05:30.451573+00:00,197070,159786
2/9/17,05:30.484959+00:00,197070,161118
2/9/17,05:30.518345+00:00,198402,162450
2/9/17,05:30.551732+00:00,199733,163781
2/9/17,05:30.585118+00:00,201065,165113
2/9/17,05:30.618504+00:00,205059,167776
